"country_name_short","country_name","election_type","election_date","country_id","election_id","previous_parliament_election_id","previous_cabinet_id","election_year","turnout","enp_votes","enp_seats","disproportionality","advantage_ratio","polarization","calculation_date","vturn","countryn","iso","iso3n","cpds1","poco","eu","emu","elect","openc_cpds","realgdpgr","inflation","unemp_cpds","cee","openc_wb","unemp_ameco","voter_turnout","registration","vap_turnout","voting_age_population","population","compulsory_voting","thresh","elec_id","date","presidential","legislative_type","elecrule","tier1_formula","tier2_formula","tier3_formula","tier4_formula","mixed_type","multi","multi_linked","seats_es","tier1_avemag","tier1_districts","upperseats","uppertier","tier2_districts","tier3_districts","tier4_districts","enep","enep_others","enep1","enpp","enpp_others","enpp1","enpres","preselecrule","region1","region2","region3","aclp_code","ccode","ccode2","month","day","regime","secondround","thirdround","pr","lpr","lpr2","l_sq","enep_d","enpp_d","netvolatility","gini_disp","gini_disp_se","gini_mkt","gini_mkt_se","abs_red","abs_red_se","rel_red","rel_red_se","migration","openc","unemp","margin","democracy_since","populistparty","populistparties","populistvoteshare","populistmaxvoteshare","populistseatshare","populistpresence","populist_new","populist_newparties","populistparty_right","populistparties_right","populistvoteshare_right","populistmaxvoteshare_right","populistseatshare_right","populistpresence_right","populist_new_right","populist_newrightparties","populistparty_left","populistparties_left","populistvoteshare_left","populistmaxvoteshare_left","populist_new_left","populist_newleftparties","populistseatshare_left","populistpresence_left","populistparty_leftonly","populistparty_rightonly","populistparty_both","populist_new_leftonly","populist_new_rightonly","populist_new_both","populistparty_names","populistparty_left_names","populistparty_right_names","populist_legacy","election_count","age_of_democracy","l_turnout","d_turnout","l_populistparty","d_populistparty","d_l_populistparty","l_populistparties","d_populistparties","l_populistvoteshare","d_l_populistvoteshare","l_populistmaxvoteshare","l_populistseatshare","d_l_populistseatshare","l_populistpresence","d_l_populistpresence","l_populist_new","l_populist_newparties","l_populistparty_right","d_populistparty_right","d_l_populistparty_right","l_populistparties_right","d_populistparties_right","l_populistvoteshare_right","l_populistseatshare_right","d_l_populistvoteshare_right","d_l_populistseatshare_right","l_populistmaxvoteshare_right","l_populistpresence_right","d_populistpresence_right","d_l_populistpresence_right","l_populist_new_right","l_populist_newrightparties","l_populistparty_left","d_populistparty_left","d_l_populistparty_left","l_populistparties_left","d_populistparties_left","l_populistvoteshare_left","l_populistseatshare_left","d_l_populistvoteshare_left","d_l_populistseatshare_left","l_populistmaxvoteshare_left","l_populistpresence_left","d_populistpresence_left","d_l_populistpresence_left","l_populist_new_left","l_populist_newleftparties","l_populist_legacy","d_populist_new","d_populist_new_left","d_populist_new_right","d_populistparty_leftonly","d_populistparty_rightonly","d_populistparty_both","l_populistpresence_leftonly","d_l_populistpresence_leftonly","l_populistpresence_rightonly","d_l_populistpresence_rightonly","l_populistpresence_both","d_l_populistpresence_both","d_populist_new_leftonly","d_populist_new_rightonly","d_populist_new_both","d_enp_seats","d_unemp","d_openc","population_mio","d_population_mio","d_compulsory_voting","d_legislative_type","d_pr","d_disproportionality","log_tier1_avemag","d_tier1_avemag","d_log_tier1_avemag","d_thresh","log_margin","d_margin","d_log_margin","log_age_of_democracy","d_age_of_democracy","d_log_age_of_democracy","election_period"
"FIN","Finland","ep","2014-05-25",67,823,700,1094,2014,39.14,6.83615780586679,5.82758620689655,5.4920302666413,1.25078173858662,0.329039912721028,"2017-02-03 12:22:54",NA,11,"FIN",246,"CPDS I","No","EU","EMU",NA,NA,-0.698842542039747,1.0412000061792,8.7,0,75.3744999367317,8.7,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.56,0.66,47.89,1.11,22.33,1.29139459500185,46.6276884527041,1.70287991355821,31507,75.3744999367317,8.7,2.9,1916,TRUE,1,12.9,12.9,15.38,TRUE,FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Finnish Rural Party / True Finns","","",9.8,NA,98,38.6,0.539999999999999,TRUE,0,FALSE,1,0,9.8,9.8,9.8,7.69,7.69,TRUE,1,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,9.8,0,0,0,0,0,0,FALSE,0,FALSE,0,FALSE,0,0,0,0,0,0.5,2.31712993673169,NA,NA,NA,NA,NA,-0.988835973216985,NA,NA,NA,0,1.3609765531356,-1.3,-0.28768207245178,4.59511985013459,5,0.051825067864586,"[2010,2015)"
"FIN","Finland","parliament","2015-04-19",67,855,700,1145,2015,66.85,6.5723209987299,5.8428279287175,3.00020832610004,1.16113744075829,0.318215649446841,"2017-02-03 12:22:54",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,0,73.459953054331,9.4,66.85,4463333,73.14,4079928,5475450,FALSE,0,"L-FIN-2015-4-19","19-Apr-15",0,2,9,25,NA,NA,NA,NA,0,0,200,13.3,15,0,NA,0,0,0,6.562541,0,6.562541,5.842828,0,5.842828,NA,NA,10,10,3,106,375,375,"4","19",1,NA,NA,1,NA,NA,NA,NA,NA,NA,25.58,0.83,47.82,1.42,22.24,1.64477962049631,46.5077373483898,2.17294730723044,28746,73.459953054331,9.4,3.45,1916,TRUE,1,17.65,17.65,19,TRUE,FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Finnish Rural Party / True Finns","","",188.58,29,99,67.37,-0.52000000000001,TRUE,0,TRUE,1,0,19.1,15,19.1,19.5,17,TRUE,0,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,188.58,0,0,0,0,0,0,FALSE,0,FALSE,0,FALSE,0,0,0,0,0.0119241386300351,1.6,-8.61146694566901,5.47545,0.216200000000001,0,0,0,0.0761700226573492,2.66025953726586,0,0,0,1.49290409617815,2.15000000000001,0.659994973243047,4.60517018598809,4,0.0408219945202557,"[2015,2020)"
"FRA","France","parliament","1973-03-11",43,357,386,430,1973,81.31,5.6784949716927,4.51603722169516,10.9807454738121,1.58562367864693,0.570402080564606,"2017-02-03 12:22:54",NA,12,"FRA",250,"CPDS I","No","EU","Non-EMU","1973-03-04",34.37888,6.31045065937802,7.38059701492537,2.2,0,34.1632387962763,2.2,81.31,29883738,70.63,34405800,52130000,FALSE,NA,"L-FRN-1973-3-4","4-Mar-73",0,1,2,2,NA,NA,NA,NA,0,0,491,1,473,0,0,0,0,0,5.68,0,5.68,4.53,0,4.53,NA,NA,10,10,3,107,220,220,"3","4",1,"11-Mar-73",NA,0,NA,NA,11.01,5.68,4.52,15.1,32.17,1.5,47.72,2.11,15.55,2.58884143971777,32.5859178541492,3.3397904125858,NA,34.37888,2.2,6.9,1945,TRUE,1,21.4,21.4,15.43,TRUE,FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,0,TRUE,1,21.4,21.4,FALSE,0,15.43,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"French Communist Party","French Communist Party","",1267.67,19,28,79.85,1.46000000000001,TRUE,0,TRUE,1,0,20,-2.5,20,7.02,-8.3,TRUE,0,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,TRUE,0,0,1,0,20,7.02,-2.5,-8.3,20,TRUE,0,0,FALSE,0,1267.67,0,0,0,0,0,0,TRUE,0,FALSE,0,FALSE,0,0,0,0,2.02556393030189,-0.4,7.73462,52.13,NA,NA,0,0,-8.2379037514681,0.693147180559945,0,0,NA,2.06686275947298,-22.7,-1.35413724948536,3.36729582998647,5,0.189241999638528,"[1970,1975)"
"FRA","France","parliament","1978-03-19",43,496,357,21,1978,83.25,6.17207752129367,4.19641389615241,6.37238730484651,1.50693188667872,0.496479647861751,"2017-02-03 12:22:54",NA,12,"FRA",250,"CPDS I","No","EU","Non-EMU","1978-03-12",40.08753,3.97880585334404,9.25055877389044,4.1,0,39.1902868746961,4.1,71.63,34424388,63.4,38892210,53277000,FALSE,-999,"L-FRN-1978-3-12","12-Mar-78",0,1,2,2,NA,NA,NA,NA,0,0,491,1,474,0,0,0,0,0,5.08,0.1,5.08,4.19,0,4.19,NA,NA,10,10,3,107,220,220,"3","12",1,"19-Mar-78",NA,0,NA,NA,6.57,5.08,4.2,8.7,31.52,0.61,45.77,0.86,14.25,1.05437185091409,31.1339305221761,1.36062485645383,NA,40.08753,4.1,0,1945,TRUE,2,22.3,20.6,18.14,TRUE,TRUE,1,FALSE,0,0,0,0,FALSE,FALSE,0,TRUE,2,22.3,20.6,TRUE,1,18.14,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"French Communist Party, Workers' Struggle","French Communist Party, Workers' Struggle","",1267.67,20,33,81.31,1.94,TRUE,0,TRUE,1,1,21.4,1.4,21.4,15.43,8.41,TRUE,0,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,TRUE,0,0,1,1,21.4,15.43,1.4,8.41,21.4,TRUE,0,0,FALSE,0,1267.67,1,1,0,0,0,0,TRUE,0,FALSE,0,FALSE,0,1,0,0,-0.319623325542753,1.9,5.70865,53.277,1.147,0,0,0,-4.60835816896561,0.693147180559945,0,0,NA,0,-6.9,-2.06686275947298,3.52636052461616,5,0.159064694629687,"[1975,1980)"
"FRA","France","ep","1979-06-10",43,677,496,72,1979,60.71,4.90726496041064,3.87079646017699,6.05461473795461,1.15429213035106,0.454950953633532,"2017-02-03 12:22:54",NA,12,"FRA",250,"CPDS I","No","EU","Non-EMU",NA,41.80885,3.55911232298519,10.6467370882218,4.7,0,40.7803620158726,4.7,NA,NA,NA,NA,NA,NA,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.73,0.85,46.54,1.2,14.81,1.47054411698527,31.8220885259991,1.89802528961023,NA,41.80885,4.7,4.08,1945,TRUE,2,23.58,20.5,23.46,TRUE,FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,0,TRUE,2,23.58,20.5,FALSE,0,23.46,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"French Communist Party, Workers' Struggle","French Communist Party, Workers' Struggle","",368.73,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62531126159039,NA,NA,3.55534806148941,NA,NA,"[1975,1980)"
"FRA","France","parliament","1981-06-21",43,20,496,1148,1981,70.86,4.6768965984931,2.67949910554562,19.1865129804863,5.6578442654392,0.407918680596693,"2017-02-03 12:22:54",NA,12,"FRA",250,"CPDS I","No","EU","Non-EMU","1981-06-14",46.36192,1.07774460062559,13.3144002672903,6,0,45.1114285881803,6,70.87,35536041,63.92,39395180,53966000,FALSE,-999,"L-FRN-1981-6-14","14-Jun-81",0,1,2,2,NA,NA,NA,NA,0,0,491,1,474,0,0,0,0,0,4.14,0,4.14,2.68,0,2.68,NA,NA,10,10,3,107,220,220,"6","14",1,"21-Jun-81",NA,0,NA,NA,16.04,4.13,2.68,14.6,32.26,1.01,47.91,1.51,15.65,1.81664525981271,32.6654143185139,2.36226586141357,NA,46.36192,6,15.3,1945,TRUE,1,16.1,16.1,9.07,TRUE,FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,0,TRUE,1,16.1,16.1,FALSE,0,9.07,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"French Communist Party","French Communist Party","",1267.67,21,36,83.25,-12.39,TRUE,0,TRUE,2,-1,22.3,0.900000000000002,20.6,18.14,2.71,TRUE,0,TRUE,1,FALSE,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,TRUE,0,0,2,-1,22.3,18.14,0.900000000000002,2.71,20.6,TRUE,0,0,TRUE,1,1267.67,-1,-1,0,0,0,0,TRUE,0,FALSE,0,FALSE,0,-1,0,0,-1.51691479060679,1.9,6.27439,53.966,0.689,0,0,0,12.8141256756398,0.693147180559945,0,0,0,2.79116510781272,15.3,2.79116510781272,3.61091791264422,3,0.0845573880280628,"[1980,1985)"
"FRA","France","ep","1984-06-17",43,415,20,428,1984,56.7,3.9136778854461,2.87637001315213,7.3162189062371,1.18994496504537,0.443925458319096,"2017-02-03 12:22:54",NA,12,"FRA",250,"CPDS I","No","EU","Non-EMU",NA,48.58152,1.52446943066113,7.67380322347846,8.4,0,47.21481635966,8.4,NA,NA,NA,NA,NA,NA,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.01,0.76,50.03,0.72,17.02,1.04690018626419,34.0195882470518,1.27059041394149,NA,48.58152,8.4,22.25,1945,TRUE,3,24.22,11.2,24.69,TRUE,TRUE,1,TRUE,1,10.95,10.95,12.35,TRUE,TRUE,1,TRUE,2,13.27,11.2,FALSE,0,12.35,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"National Front, French Communist Party, Workers' Struggle","French Communist Party, Workers' Struggle","National Front",368.73,NA,39,60.71,-4.01,TRUE,0,NA,2,1,23.58,NA,20.5,23.46,NA,TRUE,NA,FALSE,0,FALSE,1,NA,0,1,0,0,NA,NA,0,FALSE,1,NA,FALSE,0,TRUE,0,NA,2,0,23.58,23.46,NA,NA,20.5,TRUE,0,NA,FALSE,0,368.73,1,0,1,-1,0,1,TRUE,NA,FALSE,NA,FALSE,NA,0,1,0,-0.994426447024866,3.7,6.77267,NA,NA,NA,NA,NA,1.26160416828249,NA,NA,NA,0,3.14630513203337,18.17,1.52099387044298,3.68887945411394,5,0.133531392624523,"[1980,1985)"
"FRA","France","parliament","1986-03-16",43,623,20,843,1986,78.48,5.56857984508211,3.89644306637425,15.1412369307865,2.9226618705036,0.450955093247733,"2017-02-03 12:22:54",78.5,12,"FRA",250,"CPDS I","No","EU","Non-EMU","1986-03-16",41.8023,2.35124228874039,2.53852649356134,8.9,0,40.5758240468348,8.9,78.48,36614738,69.91,41104040,55546000,FALSE,5,"L-FRN-1986-3-16","16-Mar-86",0,2,9,14,NA,NA,NA,NA,0,0,577,5.79,96,0,0,0,0,0,4.66,0,4.66,3.9,0,3.9,NA,NA,10,10,3,107,220,220,"3","16",1,NA,NA,1,NA,NA,7.23,4.65,3.9,16,31.7,0.99,49.41,1.38,17.71,1.69838158256618,35.8429467719085,2.18835554698043,NA,41.8023,8.9,19.3,1945,TRUE,2,19.5,9.8,12.05,TRUE,FALSE,0,TRUE,1,9.8,9.8,6.29,TRUE,FALSE,0,TRUE,1,9.7,9.7,FALSE,0,5.76,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"National Front, French Communist Party","French Communist Party","National Front",1267.67,22,41,70.86,7.62,TRUE,0,TRUE,1,1,16.1,-6.2,16.1,9.07,-9.07,TRUE,0,FALSE,0,FALSE,1,0,0,1,0,0,0,0,0,FALSE,1,0,FALSE,0,TRUE,0,0,1,0,16.1,9.07,-6.2,-9.07,16.1,TRUE,0,0,FALSE,0,1267.67,0,0,0,-1,0,1,TRUE,0,FALSE,0,FALSE,0,0,0,0,1.21694396082863,2.9,-4.55962,55.546,1.58,0,1,1,-4.04527604969983,1.9154509415706,4.79,1.22230376101066,1004,3.01062088604774,4,0.219455778235025,3.73766961828337,5,0.126751705639144,"[1985,1990)"
"FRA","France","parliament","1988-06-12",43,643,623,1150,1988,66.13,4.60509046700223,3.06947613875298,12.5746124947414,1.35135135135135,0.399579421589116,"2017-02-03 12:22:54",NA,12,"FRA",250,"CPDS I","No","EU","Non-EMU","1988-06-05",42.38036,4.73395426942378,2.70081722144708,8.5,0,41.0756323135122,8.5,66.18,36977321,58.14,42088500,56118000,FALSE,5,"L-FRN-1988-6-5","5-Jun-88",0,1,2,2,NA,NA,NA,NA,0,0,575,1,555,0,0,0,0,0,4.38,0.1,4.38,3.07,0,3.07,NA,NA,10,10,3,107,220,220,"6","5",1,"12-Jun-88",NA,0,0.557646049,0.310969115,11.84,4.4,3.07,10.5,30.37,0.87,48.81,1.18,18.44,1.46604911241063,37.779143618111,1.88194048790072,NA,42.38036,8.5,16.1,1945,TRUE,2,21,11.2,4.5,TRUE,FALSE,0,TRUE,1,9.8,9.8,0.18,TRUE,FALSE,0,TRUE,1,11.2,11.2,FALSE,0,4.32,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"National Front, French Communist Party","French Communist Party","National Front",1267.67,23,43,78.48,-12.35,TRUE,0,TRUE,2,0,19.5,3.4,9.8,12.05,2.98,TRUE,0,FALSE,0,TRUE,0,1,1,0,9.8,6.29,9.8,6.29,9.8,TRUE,0,1,FALSE,0,TRUE,0,0,1,0,9.7,5.76,-6.4,-3.31,9.7,TRUE,0,0,FALSE,0,1267.67,0,0,0,0,0,0,FALSE,-1,FALSE,0,TRUE,1,0,0,0,-0.82696692762127,-0.4,0.578060000000001,56.118,0.572000000000003,0,-1,-1,-2.56662443604512,0.693147180559945,-4.79,-1.22230376101066,0,2.83907846350861,-3.2,-0.171542422539128,3.78418963391826,2,0.0465200156348926,"[1985,1990)"
"FRA","France","ep","1989-06-18",43,360,643,712,1989,48.8,5.55475999048581,4.55941626129257,4.72756735897741,1.15038093295894,0.449648703926477,"2017-02-03 12:22:54",NA,12,"FRA",250,"CPDS I","No","EU","Non-EMU",NA,45.07941,4.35323114095762,3.49830179524503,8.1,0,43.6753478650999,8.1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.71,0.55,48.53,0.74,18.82,0.92200867674876,38.7801359983515,1.18224362971428,NA,45.07941,8.1,5.27,1945,TRUE,3,20.88,11.73,20.99,TRUE,FALSE,0,TRUE,1,11.73,11.73,12.35,TRUE,FALSE,0,TRUE,2,9.15,7.72,FALSE,0,8.64,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"National Front, French Communist Party, Workers' Struggle","French Communist Party, Workers' Struggle","National Front",368.73,NA,44,56.7,-7.90000000000001,TRUE,0,TRUE,3,0,24.22,0.640000000000001,11.2,24.69,1.23,TRUE,0,TRUE,1,TRUE,0,1,1,0,10.95,12.35,10.95,12.35,10.95,TRUE,0,1,TRUE,1,TRUE,0,0,2,0,13.27,12.35,-10.31,-11.11,11.2,TRUE,0,0,FALSE,0,368.73,-1,0,-1,0,0,0,FALSE,-1,FALSE,0,TRUE,1,0,-1,0,1.68304624814044,-0.300000000000001,-3.50210999999999,NA,NA,NA,NA,NA,-2.58865154725969,NA,NA,NA,1004,1.83577635464483,-16.98,-1.31052877738854,3.80666248977032,5,0.117783035656383,"[1985,1990)"
"FRA","France","parliament","1993-03-28",43,664,643,199,1993,68.58,6.99022263579486,2.97558250735117,24.0773374293574,2.10690862133415,0.444280185756863,"2017-02-03 12:22:54",69.3,12,"FRA",250,"CPDS I","No","EU","Non-EMU","1993-03-28",40.77707,-0.612652833443321,2.10446277124644,10.1,0,39.5715270932529,10.1,68.93,38968660,61.29,43826920,57667000,FALSE,5,"L-FRN-1993-3-21","21-Mar-93",0,1,2,2,NA,NA,NA,NA,0,0,577,1,555,0,0,0,0,0,6.71,1.2,6.71,2.86,0,2.86,NA,NA,10,10,3,107,220,220,"3","21",1,"28-Mar-93",NA,0,3.69279e-05,1.36367e-09,25.25,6.89,2.86,19.2,28.98,0.86,48.44,1.19,19.46,1.46823022717829,40.1734104046243,1.88992063325421,NA,40.77707,10.1,1.3,1945,TRUE,2,21.6,12.4,4.16,TRUE,FALSE,0,TRUE,1,12.4,12.4,0,FALSE,FALSE,0,TRUE,1,9.2,9.2,FALSE,0,4.16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"National Front, French Communist Party","French Communist Party","National Front",1267.67,24,48,66.13,2.45,TRUE,0,TRUE,2,0,21,1.5,11.2,4.5,-7.55,TRUE,0,FALSE,0,TRUE,0,0,1,0,9.8,0.18,0,-6.11,9.8,TRUE,-1,0,FALSE,0,TRUE,0,0,1,0,11.2,4.32,1.5,-1.44,11.2,TRUE,0,0,FALSE,0,1267.67,0,0,0,0,0,0,FALSE,0,FALSE,0,TRUE,0,0,0,0,-0.0938936314018108,1.6,-1.60329,57.667,1.549,0,0,0,11.502724934616,0.693147180559945,0,0,0,0.832909122935103,-14.8,-2.00616934057351,3.89182029811063,5,0.107630664192365,"[1990,1995)"
"FRA","France","ep","1994-06-12",43,680,664,318,1994,52.76,7.3496759748353,4.98945286750165,7.60080965588688,1.25816685089824,0.506768102623698,"2017-02-03 12:22:54",NA,12,"FRA",250,"CPDS I","No","EU","Non-EMU",NA,42.67084,2.34538559337037,1.65551532926996,10.4,0,41.4751189578074,10.4,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,0.53,48.5,0.73,19.7,0.902108640907513,40.6185567010309,1.16047404107115,NA,42.67084,10.4,11.08,1945,TRUE,3,19.67,10.5,20.69,TRUE,FALSE,0,TRUE,1,10.5,10.5,12.64,TRUE,FALSE,0,TRUE,2,9.17,6.9,FALSE,0,8.05,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"National Front, French Communist Party, Workers' Struggle","French Communist Party, Workers' Struggle","National Front",368.73,NA,49,48.8,3.96,TRUE,0,TRUE,3,0,20.88,-3.34,11.73,20.99,-3.7,TRUE,0,FALSE,0,TRUE,0,0,1,0,11.73,12.35,0.780000000000001,0,11.73,TRUE,0,0,FALSE,0,TRUE,0,0,2,0,9.15,8.64,-4.12,-3.71,7.72,TRUE,0,0,FALSE,0,368.73,0,0,0,0,0,0,FALSE,0,FALSE,0,TRUE,0,0,0,0,0.430036606209083,2.3,-2.40857,NA,NA,NA,NA,NA,2.87324229690947,NA,NA,NA,0,2.49155119250667,5.81,0.655774837861839,3.91202300542815,5,0.105360515657826,"[1990,1995)"
"FRA","France","parliament","1997-06-01",43,479,664,422,1997,67.92,6.98738092978842,3.4327177869199,20.0403025457624,1.85847560750765,0.41337270837046,"2017-02-03 12:22:54",68,12,"FRA",250,"CPDS I","No","EU","Non-EMU","1997-06-01",48.97737,2.33733340443809,1.20394294026969,10.7,0,47.5813220962055,10.7,67.96,39215743,59.86,44521902,58581450,FALSE,5,"L-FRN-1997-5-25","25-May-97",0,1,2,2,NA,NA,NA,NA,0,0,577,1,555,0,0,0,0,0,6.54,1.9,6.55,3.54,0,3.54,NA,NA,10,10,3,107,220,220,"5","25",1,"1-Jun-97",NA,0,0.485204052,0.235422972,17.69,6.56,3.54,13,28.16,0.89,47.42,1.34,19.26,1.60863296000051,40.6157739350485,2.09363320569769,NA,48.97737,10.7,7.83,1945,TRUE,2,24.88,14.95,6.93,TRUE,FALSE,0,TRUE,1,14.95,14.95,0.17,TRUE,FALSE,0,TRUE,1,9.93,9.93,FALSE,0,6.76,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"National Front, French Communist Party","French Communist Party","National Front",1267.67,25,52,68.58,-0.659999999999997,TRUE,0,TRUE,2,0,21.6,0.600000000000001,12.4,4.16,-0.34,TRUE,0,FALSE,0,TRUE,0,0,1,0,12.4,0,2.6,-0.18,12.4,FALSE,1,-1,FALSE,0,TRUE,0,0,1,0,9.2,4.16,-2,-0.16,9.2,TRUE,0,0,FALSE,0,1267.67,0,0,0,0,0,0,TRUE,1,FALSE,0,FALSE,-1,0,0,0,0.45713527956873,0.6,8.2003,58.58145,0.914449999999995,0,0,0,-4.03703488359501,0.693147180559945,0,0,0,2.17815501461587,6.53,1.34524589168077,3.97029191355212,4,0.0784716154414955,"[1995,2000)"
"FRA","France","ep","1999-06-13",43,273,479,481,1999,46.76,8.54998788894216,7.00185013876041,4.15739450845795,1.14942528735632,0.558763866730141,"2017-02-03 12:22:54",NA,12,"FRA",250,"CPDS I","No","EU","EMU",NA,50.57606,3.40709914884665,0.537141639134603,10,0,49.2330056477997,10,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.01,0.8,47.65,1.1,19.64,1.36014705087354,41.2172088142707,1.74928556845359,NA,50.57606,10,8.9,1945,TRUE,3,17.7,6.8,18.39,TRUE,FALSE,0,TRUE,1,5.7,5.7,5.75,TRUE,FALSE,0,TRUE,2,12,6.8,FALSE,0,12.64,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"National Front, French Communist Party, Workers' Struggle","French Communist Party, Workers' Struggle","National Front",368.73,NA,54,52.76,-6,TRUE,0,TRUE,3,0,19.67,-1.21,10.5,20.69,-0.299999999999997,TRUE,0,FALSE,0,TRUE,0,0,1,0,10.5,12.64,-1.23,0.290000000000001,10.5,TRUE,0,0,FALSE,0,TRUE,0,0,2,0,9.17,8.05,0.0199999999999996,-0.59,6.9,TRUE,0,0,FALSE,0,368.73,0,0,0,0,0,0,FALSE,0,FALSE,0,TRUE,0,0,0,0,2.01239727125876,-0.4,7.90522,NA,NA,NA,NA,NA,-3.44341514742893,NA,NA,NA,0,2.29253475714054,-2.18,-0.199016435366124,4.00733318523247,5,0.0953101798043252,"[1995,2000)"
